topic_id,ts_start,ts_end,region,actor_group,political_load,TAB,NEK,HSK,HMNI,RSR,ARDI,SRK,PKR,MAF,MSI,EPP,CPB,OPK,ALGO,UL,IPO,HAN,AV,TKI,propaganda_index,framing_intensity,coordination_index,suppression_pressure_index,secret_history_index,hist_visibility_gap,hist_missing_docs_score,hist_treatment_asymmetry,hist_meta_ref_ratio,hist_echo_signal,finance_pressure_index,network_density,geospatial_risk,precursor_score,external_sanction_index,media_censorship_score,incidents_sanction_events_24m,censorship_events_24m,target_sensitive_class,target_suppression_event_6w,target_narrative_shift_4w,target_conflict_intensity
topic_0010,2023-08-18T01:02:22Z,2023-08-27T01:02:22Z,AS,mil,0.8266470640117833,0.48522279596490747,0.5676278782890852,1.699061328954402,0.35017240878558403,0.780478898607302,2.5209656111645216,0.4368481987178146,0.722896811993211,0.20587245173496826,0.3889009780329651,0.9282814430069752,0.39984156623596045,1.1638316910466822,1.3292352708756243,0.18320844049465093,1.5486382425740313,0.39744335115775486,1.337158966578656,0.19208462252436995,-0.1534464127441049,-0.5100046159203769,-0.01325105573258029,0.6542941093003826,0.06797580815456981,0.5057248112495327,-1.0352239228080435,0.8726871769089376,0.3848863273374983,-1.1204902081266332,0.18431469524179353,2.095952622256575,0.4594519169395811,-0.23524729619911214,6,3,1,3,0,1,0,0.22730382630907014
topic_0011,2023-08-18T12:08:59Z,2023-08-28T12:08:59Z,EU,media,-0.6169317451859,0.5514364291243792,1.0017935709063415,1.66745078651113,0.2679995483307874,3.030772710317696,0.2661500062489473,0.9864681871439817,0.7772738161507916,0.8071353390109778,0.4684474423925358,0.40423217077501816,0.17730013021339364,1.3382032978055125,0.4116192242227894,1.167655541989319,1.014684038718437,0.8226773779318299,1.4418479879704762,2.1949687269604983,0.2823625762316057,0.03615587686213435,1.6127232891592351,0.7688270725312991,1.0176369761880086,0.47302023630725953,0.8119491127056531,-0.12513811049480855,0.41880538411147744,-1.1604016014660115,0.7761139414877725,1.8830228011720391,-0.09538523049121074,0.3994259371828244,2,2,3,3,1,1,0,0.5742911400162436
topic_0012,2023-08-22T23:15:35Z,2023-08-29T23:15:35Z,AS,mil,0.7435416846035485,0.16428820805009958,0.8465323669029925,1.3445309316507366,0.3577473723917525,2.924077416614653,4.391212138465218,0.3360911620115645,0.6127396139366967,0.20918203166965277,0.782589842657257,0.2837536136801757,0.9551903173420204,0.012880160855363181,0.05957854152811816,0.777245904728618,0.7224455524709896,0.23319980307956475,0.6493075926115529,1.0268002742432436,-0.5869664670373225,0.3903862873720806,0.9758759994741188,-2.0483464080387592,0.7599404686556125,0.49675038115215486,1.4602997708347139,-0.4121066077120204,1.447959384752751,-0.3218451343060774,-2.484283910967558,0.7962402583710648,0.9460979233977302,-0.9136683828652362,1,1,2,0,0,0,0,0.0
topic_0013,2023-08-08T10:22:12Z,2023-08-31T10:22:12Z,OC,acad,0.8822620606077547,1.0747515646081902,0.2454855984973147,1.7666182104615156,1.105469200966344,1.8043797957426824,1.120541622932197,3.1533936976094092,2.444136981939197,0.508724904505098,0.1508435738523567,0.3414662046084147,0.9669201492478489,0.48501109241427526,2.488953630552277,0.38224400802596287,0.25579165661614506,1.3045213469341586,1.6406485964603628,1.2521594248739654,0.46953637129441544,2.002547221945573,1.075333258751833,-0.5384912920489587,1.2455867835658605,0.15016720217934237,0.11424501747297808,0.057204891524865145,0.8508537849722664,-0.8521697072977386,-0.31186477803213875,0.5802046136537345,2.2317611260027963,-1.4297857004529775,2,2,4,1,0,1,1,0.958554102017305
topic_0014,2023-08-05T21:28:49Z,2023-09-01T21:28:49Z,OC,ngo,0.81067082697887,1.8644432018587314,0.48972649052612427,1.815810688232136,2.207392223718759,1.8265486525685863,0.1437639858431579,0.27482966117632757,1.0817589122315667,0.5129153678878112,0.24277059831150494,0.6696559436973287,0.2654975129436852,1.4744251284547638,0.03955457474919904,0.27925622686936197,0.3560218640994618,0.3641719380555531,1.2147673235599958,2.1865515197240457,0.2834716868050931,0.8369182812091769,1.1527583067298477,0.3653274513403746,-0.028919833952325516,-0.4580753275877251,0.2435889421101117,-1.1734742366800928,-0.5732476951928753,-0.8640544183569991,-1.742471234051647,0.8063361061851936,0.7701860757862684,-0.9354529067668261,2,2,3,4,1,1,1,0.6171558514058447
topic_0015,2023-08-10T08:35:26Z,2023-09-03T08:35:26Z,OC,ngo,-0.27191644648066804,6.415180920461002,4.357695069845753,1.072367672246236,1.7976407789580668,0.26971372394974946,0.9366282835925708,0.49044338942247595,2.043619018070936,0.5726434459522983,0.9939792583510377,0.12550814108936137,0.4224925954083609,0.8270146899175147,0.11566491690052726,1.546203395725013,1.5404149710988841,3.1012663717838302,2.6203622527186208,1.0233095458368178,2.4044621152051593,-0.22794267213031608,0.8532847751196454,0.014181356148324524,1.1284802998025425,2.76784208266404,-1.7405519731851338,-1.4716706681671383,-0.3524851378185087,0.4065486505995865,-1.209610300191147,-1.7052464956953903,1.3808185579564198,-0.9865892930025398,4,2,2,3,1,1,0,1.0
topic_0016,2023-08-10T19:42:03Z,2023-09-04T19:42:03Z,AS,media,-0.28934882025762976,0.33620966441957306,0.23367825030109782,0.5442420344314093,0.37452414890970515,0.785141667936964,0.1324512216400416,0.2466946362256142,0.6101854306392039,0.17497784341395972,0.8031952926898118,0.7328514564957928,0.9964376582157607,0.16068975917012748,1.437253138324909,0.06529677501998199,0.6652576242073018,0.8033892899789796,3.235767922215466,0.8960027006545873,2.6174964706026653,-0.6497323805457683,1.5007188873989528,-2.5262954298628997,-1.446564017596673,-1.7910040658751694,0.10562643338076555,2.244414339924944,0.09308595485308647,0.7665112043955307,-0.15284952653838324,0.8153689190812164,-0.6021783548269307,-1.1960708666098967,2,1,5,1,0,0,0,0.0
topic_0017,2023-09-04T06:48:39Z,2023-09-06T06:48:39Z,SA,mil,0.8547924784089083,1.1519483145062819,0.5793106908688144,1.2000863238834723,1.0817193825956284,0.22939943029859886,0.5047976922746118,1.1248496155794039,0.9777171015830118,0.2778028560357235,0.6029313655292142,0.17186748912017502,0.74216416225064,0.09245809500644263,0.3658147239659337,1.686834623283844,0.20696163039526852,0.09589514583526054,0.3079433900487988,1.0095758731162991,-0.37014933020623797,-0.7985703294741857,0.0906891415328178,1.4385208584950004,-0.26344469995573355,0.12227824609955146,-1.1196095603936242,-1.4889889836194423,1.0371381613055495,-1.282489424993782,0.7436295651095974,0.3545017247985,0.7806521166860715,-2.1276334556933527,3,1,2,3,1,1,0,0.5169005989161749
topic_0018,2023-08-10T17:55:16Z,2023-09-07T17:55:16Z,AS,media,0.8404908263774464,0.951207238072148,0.3377811293128511,1.2347482873819642,2.355857561569841,1.8751376811820213,1.8558977375628913,0.17875851999818598,0.5051799025550279,0.2268421851441692,0.6374643053231192,0.5191177445335516,0.5323903365137163,0.35625710518555626,0.04801984841180342,0.08298962809145007,3.0410568998834595,2.4841666124253394,0.6699281544718891,4.683130807693208,1.3720719678564386,1.0257096472668967,0.6948916266513148,0.7492730028055575,1.7404669927281124,1.4030173852097745,-1.3405100473263474,-1.018936412898067,0.04093966673971185,1.444368404835239,-0.039261459668499775,-0.21409246114975977,-0.31474686413715897,1.0682229222277453,2,1,3,2,1,1,1,0.3402786272349449
topic_0019,2023-09-02T05:01:53Z,2023-09-09T05:01:53Z,NA,acad,-0.31761360533214966,1.0486565487580761,0.14457052531800685,1.4067245568993265,2.1710168564646137,1.0338977814368455,0.7224227410458305,0.41075548796898015,0.37809833203762305,0.8185113894231589,0.9602804993486777,0.08824505656235238,0.8723578046243529,0.5682311516184042,0.15079433952011,0.343065585017062,4.484822554710613,1.4691605045916274,0.6960045203901951,0.8398242200139623,-0.8496123870832161,0.12244779271667869,0.12290750969862903,-0.8371394651997921,0.02608967023890689,-1.2041403982331682,1.6953596433518354,1.2759964945907685,-0.40704566823208527,-0.2967277326577039,0.9421270792555368,-0.7994562121032874,0.2813719134633104,2.2965326817894107,1,3,5,1,0,0,0,0.0
topic_0020,2023-08-18T16:08:30Z,2023-09-10T16:08:30Z,AS,media,-0.6811815615150156,3.059210947909469,2.8798568328143603,1.2021659412842631,1.3652889124954801,2.478743786933904,0.42689140656385477,1.935787013058898,6.453513152094761,0.6141965459534051,0.28761434089742466,0.07740671451103553,0.49864515984222024,0.22525603049874338,1.5746632594179035,0.39608519221963884,3.924454415876437,3.631915486394576,0.7952572653422337,0.08362575491352339,0.48755292309404913,-0.3312128987072017,0.10206787135023658,-0.39481686914887054,0.29054711654550774,0.41657270076556974,-1.1278603012384265,-1.6276493216475063,0.4670589408520739,-0.1589177357631429,0.7940880236739536,0.26988255359850055,-0.31942500243465943,-2.1463928244283297,2,1,1,1,0,0,0,0.0
topic_0021,2023-08-24T03:15:07Z,2023-09-12T03:15:07Z,SA,media,0.35796999485227743,0.4148241995427053,1.57965185162261,0.24280518570502477,2.816447171428195,1.8167977487206655,0.6231015736951263,1.9503199850371635,0.5322464715427814,0.030246647412584426,0.7424025605537108,0.1747143706425247,0.49896013037989506,1.2823372752241358,0.0924225971843595,0.8884006353900258,2.5737627247396055,0.16157650077772656,0.29361246263584284,0.5147371331627346,0.8009317167282843,0.6537885466968554,-0.5845387131527018,1.8720337645985987,-0.8809691875962558,0.24463171738814732,-0.49251244968933533,-0.9140424294456838,-1.432532919876294,0.3391196661655539,0.4083229669935711,1.0167497282255082,-1.39572240933072,0.542871935324258,1,3,3,2,1,1,1,0.0
topic_0022,2023-09-10T14:21:43Z,2023-09-13T14:21:43Z,EU,ngo,-0.13027092166234966,2.2602714481970794,1.606255273336884,1.0687791192895804,0.6435024994940918,1.7969554797675817,0.07957791507141299,3.9705765290159203,0.32853606247034683,0.3057925142340202,0.10114164506480428,0.8188445451619044,0.5387510775481563,0.7263165052670002,0.6977423626305262,1.7510462914170786,0.5622422737912219,0.1584670983732034,0.4575661072761244,1.9451500800509067,-0.31151111047675106,0.7183381851573626,1.0733718855481003,-1.1336609692173032,1.2025458037536907,1.8006440299402138,2.615728852410953,1.0026814105757793,-0.8419906138450959,2.2016568742758125,-0.0452482149605661,-1.4309216700526746,0.4514719146196928,-0.8244552957564604,0,3,4,1,0,1,0,0.0
topic_0023,2023-09-05T01:28:20Z,2023-09-15T01:28:20Z,AS,mil,0.06580364085661339,0.901152781269722,0.5184681150048889,1.402620186779946,3.9675695798624537,0.4900693487621342,0.7295928600691726,5.689233777605272,1.444854332510709,0.7598511299615767,0.6233771427973407,0.4176465233055918,0.9281927480540746,0.5274972309035253,0.7038154073213216,0.10310816411610937,1.0582147641380324,0.7795420005995548,0.28687065886038887,0.5899948600081266,-1.168820713603135,-0.12674865561481455,0.5392888906821474,-0.4224303341618625,-0.38348482126931754,0.15225568532253256,-0.7381009581210732,-0.25263879571897296,-0.1382629324427084,-0.8354615648851889,-0.7868581388183707,-0.10108576884723737,1.2050404590264925,-0.9735006692750107,0,1,1,2,0,0,0,0.19883205651014862
topic_0024,2023-09-07T12:34:57Z,2023-09-16T12:34:57Z,AS,ngo,0.3103714828847586,2.251893150829887,0.7308396209509872,0.6366301026851754,0.40736110774381856,0.4458835814844888,0.4883175380224229,0.5497937041829495,0.5624370594370273,0.24362724164566418,0.11310495229965811,0.14172117048802413,0.8907838988303349,0.04566770496749171,1.9481026016291385,0.3617424461590235,0.7959021619628898,3.1841400696960083,0.8947595183997623,0.6490145941848425,1.544057434329344,-1.6417141307711516,-0.28610778157711886,-0.49274974517264447,0.9398252092557444,0.5301484007196535,0.6720848746037259,2.4178764775636843,0.738604559709294,-0.04772604117775686,1.125150182258931,-0.8908304549957333,-1.1081662140168023,0.987699392752267,3,2,3,0,0,1,0,0.0
topic_0025,2023-09-05T23:41:34Z,2023-09-17T23:41:34Z,OC,gov,0.8964407299383086,2.6427702142644818,0.7981537639256725,1.2409737514393757,0.5582085269926793,0.04636182358745665,1.462503915820947,2.582688869487507,0.4120038884898466,0.5573542357502517,0.5848330111280973,0.5721463038656521,0.771093730416881,1.2628168684840142,0.12023448847120809,3.0089185827610865,0.3799631337041992,2.471575988546623,0.9714939197301767,1.0114986423800272,1.3448781077062004,-0.1793028423473159,0.7619010611403353,-1.405969120643012,-0.220196663556685,0.17522695348005918,2.1776183525763404,0.03337369259353712,-1.0942976365119308,0.601845165258946,0.4930978381883755,0.2857001875916449,0.3951332130069392,0.7483556570189194,1,0,5,3,0,0,0,0.24480628410393604
topic_0026,2023-09-17T10:48:11Z,2023-09-19T10:48:11Z,AF,gov,-0.047903814804120426,0.47295140779860434,4.020827104958163,2.7018155042319862,0.7438297418587667,3.5865575814643367,0.7968789709750865,0.8290051309140382,0.23636532617196018,0.6900226943617401,0.883154368812363,0.5838182175711333,0.8748774302110357,0.1152658849405856,0.17213782236627495,0.691902123887316,1.34252604217658,1.3206430939555045,0.562201321918537,2.098391588079574,-1.9299271093473518,0.41870703245618707,-0.3194740548423722,0.9025102576795524,0.8995461731171581,1.161174852653949,-0.6120371356899126,0.5678135864685452,-1.230745522296428,-0.12307592120278363,-0.4674001883610629,-0.710132664738095,1.09748574722456,0.6624052973111657,3,1,3,2,0,0,0,0.28258531578257456
topic_0027,2023-08-22T21:54:47Z,2023-09-20T21:54:47Z,AS,media,-0.14904260098362587,0.4228964560365244,1.1408522397261263,0.8384156851029849,1.6160936719933607,2.315738442738184,1.9627563173840914,3.4694883332858577,1.9734601831750602,0.035205539084762316,0.15728725910443986,0.14191717914272095,0.20258399005499483,0.9703957868777207,2.6585813098084206,1.4359934023293468,1.3345410743849004,0.8793322127525782,1.0739799370862446,4.849903322073525,-0.4233984258336862,0.09119509013229776,0.5000040494172928,-0.20854535275877087,0.6921616004762783,0.4839461225410379,-0.9448081535354722,-0.5762950099679094,-0.15961786978013312,-0.0806555414005881,0.29236302523398816,-1.7953581031616623,0.6262171814307711,-0.5669192773342692,4,2,4,2,0,1,0,0.2569512889617509
topic_0028,2023-08-29T09:01:24Z,2023-09-22T09:01:24Z,AS,corp,-0.4944234889755841,1.9021199333989522,1.785247959211399,1.8132422137671032,5.0139829652398005,0.4395887122735383,0.3216719869755925,0.5239012026166728,0.22599381063445678,0.6060253587212378,0.14389589936383607,0.5016961342106845,0.6716597248512766,0.5398628085419294,0.6055581152635677,1.448822489361759,1.7323839151639777,0.16855609106751152,0.18146156941185598,0.10892017216726003,0.008070768282933771,-0.20600329873649034,-0.9519014361655224,1.0794427938143871,-0.3419073755512232,-2.3448800767938915,1.0824608052317253,0.6256006975973643,0.4983555721368601,-0.8361817283969931,0.33303644218821515,0.010993255546193447,-0.18134533083817464,-1.0150699596924315,4,3,1,0,0,1,0,0.15061286871983093
topic_0029,2023-09-03T20:08:01Z,2023-09-23T20:08:01Z,AS,ngo,-0.06854941851705987,0.7953782795298924,7.76663601425972,0.8796887555946523,1.5595317118923575,0.43426055052141954,1.7445729189896275,3.064660305492163,1.7881442955719768,0.9535223434057697,0.018341054175165405,0.8752364462658774,0.21717721842592164,0.8072693697987491,1.1142074339312533,0.08091576804917107,2.7453641643167983,0.45628093808626563,0.03948314325810728,2.4077345170508275,-1.0869073562687113,2.8166357101980233,-0.7625864711355504,-1.5356449476349376,-1.8040051904101324,-1.477944733947153,-0.5285522132694817,0.9816316552492059,-0.03768669882253956,0.2029586659157384,-0.2842601221353293,1.140735084868225,0.3155923199573517,0.0642090018298098,4,1,1,1,0,0,1,0.0
topic_0030,2023-09-10T07:14:38Z,2023-09-25T07:14:38Z,AF,mil,0.13158787093397706,2.566970137195812,0.5758836284302928,0.17680258738684013,1.2077759805133086,0.6549313573784542,2.2141228177824113,3.2362047695126166,1.1244358584104592,0.010371787590657044,0.6445724263479475,0.12486612429734278,0.7888698860002179,0.02388119651013151,0.6618501160820573,1.2873071825532427,1.811613960216482,0.8725336211992418,0.9530515315314364,0.13986663872752123,0.501918074583104,-1.1971613859218846,-0.5362454686242374,-0.8495748996423269,0.6874887309547044,-0.29670361980569626,0.5681448477131372,0.944201811825201,2.9115205306916696,-0.6031216397816827,2.239389913810964,0.0936699137526164,-0.8335587740507009,0.3686451264397131,0,2,2,3,0,0,0,0.0
topic_0031,2023-09-08T18:21:15Z,2023-09-26T18:21:15Z,AF,gov,0.027853280875806075,1.5213921467362546,0.18309464280155582,3.930299420299953,1.7016856892640688,5.665006685496565,2.8536660473259676,0.38768466044617894,0.392514493339887,0.8030527296647003,0.34751625589730517,0.8622406613236014,0.2917239545493847,1.634465046316207,0.009501223096625575,0.3726627222132788,0.021505971984947886,0.7901972554279324,1.1963241821864117,0.1257813667621808,0.19899670209718637,0.5825078757941894,-1.1833559149382658,0.3529676756308432,-1.1138450519227745,-0.6248715532264738,0.8880404417291423,0.5048144388829429,-0.7874565287076772,-1.4850672424304387,-0.9945275060875434,-0.6421945530280688,-0.04491806175010649,0.6845340244100044,1,2,0,3,0,1,0,0.0
topic_0032,2023-09-12T05:27:51Z,2023-09-28T05:27:51Z,SA,ngo,-0.7352465288535512,0.371577377334975,2.6310844138129186,0.6621050235309108,0.8845271121072692,2.2010157125547463,3.514467288571694,1.6206641110908806,0.13609952550348486,0.12750216535456171,0.7097918191998608,0.24757019753348963,0.18132672020001506,0.09968610114179922,2.5469908482494605,0.6231559448426299,0.22767117722605074,1.2326153776825233,0.35055159246938716,1.9760613110852652,0.9247803002440423,-0.9841497612642939,1.2037777905659426,0.16697900495930285,0.33190143125299454,-0.57747569243541,-0.39055730129372085,-0.1387660148766836,-0.6709114742029935,-1.7628828080031425,-2.451070644703852,1.2024986306895622,-2.251275623134426,-1.4176715101686372,0,1,0,4,1,1,0,0.0
topic_0033,2023-09-01T16:34:28Z,2023-09-29T16:34:28Z,NA,corp,0.7595885285701933,0.9233073662770179,2.7540399072546777,1.2973537642799196,1.0422769321076744,0.09522258903609268,0.4012280368219267,1.5360252078202186,1.2821791706128445,0.13120219275689715,0.4161583538273941,0.22453075305096337,0.1718112380312723,0.15846797005238256,1.179466568467356,0.6340662480426504,1.1559563123694647,0.0167967410286379,0.5247879563723535,1.8670436844849616,0.40595552229123677,-0.4670874573061405,-2.4811945833310225,0.3826628295505195,-0.6676382193054424,-1.2667550716279061,0.3396226023453593,0.14204584180120736,0.40597485329682564,0.2326799656275635,-0.5627885483456398,0.5629892367867874,-0.6305341844478071,0.20417079791157602,2,2,1,2,0,0,0,0.0
topic_0034,2023-09-11T03:41:05Z,2023-10-01T03:41:05Z,AF,ngo,-0.34139592303218946,3.0804116533031096,4.631897777419431,7.426163709347822,2.9381866918428456,1.9701027010602716,0.4243240158525922,0.36072710233042454,0.14959222323214924,0.5387800969346119,0.2743437293722868,0.19318707372930743,0.09322704289567563,1.040460211581047,0.382999714845273,0.7474686650495499,0.7615830158165746,0.34695309720287126,0.293347553777211,0.1163680388681464,-1.797154599574014,-1.3663063422776112,-0.8736364006057076,0.49600815045385566,1.232311561077189,0.30486483110184226,-0.19443756408605903,0.412459802710905,-0.16119290823151636,-0.6055060677360915,0.5801651663872422,0.25462684030310573,0.30956199825856123,-0.37011778464861317,1,0,2,2,0,0,0,0.0
topic_0035,2023-09-06T14:47:42Z,2023-10-02T14:47:42Z,OC,mil,-0.9967576850979301,0.38287740013118327,1.6993033243928195,6.002871201481555,4.1661015093221545,1.3070109040967355,1.6251363976641113,0.3155216986548714,0.20171786798797245,0.6212654246720287,0.6364880432281923,0.6172593053332951,0.9934390401656127,0.7727528261801164,1.8251446783888576,0.3063547086731694,0.2090352683848913,0.0818070305508157,0.29378315675744715,0.3671069419323049,-0.8215607768202307,-0.7876282800925518,0.6349671481601533,0.40114234759557127,-0.3454120484867342,1.3513121798480092,0.8068645362109811,0.4243897178634893,-1.789205319230347,0.5920400904446717,1.4028526654364648,-0.3279143473719752,-1.0955261350624539,-0.23529297391545842,0,2,4,3,0,1,0,0.0
