topic_id,ts_start,ts_end,region,actor_group,political_load,TAB,NEK,HSK,HMNI,RSR,ARDI,SRK,PKR,MAF,MSI,EPP,CPB,OPK,ALGO,UL,IPO,HAN,AV,TKI,propaganda_index,framing_intensity,coordination_index,suppression_pressure_index,secret_history_index,hist_visibility_gap,hist_missing_docs_score,hist_treatment_asymmetry,hist_meta_ref_ratio,hist_echo_signal,finance_pressure_index,network_density,geospatial_risk,precursor_score,external_sanction_index,media_censorship_score,incidents_sanction_events_24m,censorship_events_24m,target_sensitive_class,target_suppression_event_6w,target_narrative_shift_4w,target_conflict_intensity
topic_0010,2023-09-08T18:09:06Z,2023-09-17T18:09:06Z,AS,gov,-0.40723725602618477,1.043415236585291,4.636723511673346,0.29964148155696274,1.294885399074996,2.642074806723074,2.638495036058145,0.23367825030109782,0.48267305413539935,0.3272951901633073,0.8935243362259829,0.5208875237376117,0.8011082618749069,3.23514820237285,0.7092830506627918,0.20949919744054624,1.4829631990278478,1.9249964750218087,0.2919782411459903,1.8336650332848934,1.6689574639386353,-0.28447538966133296,-1.399603997776362,1.0305942611109549,0.5267847325318742,0.682492179121583,-0.2826023778097133,-0.5517855220617384,0.7950469081890822,0.3835266515573061,1.0773932708219058,-0.8059159973042513,2.3946932987722556,-0.1498941055256365,1,1,1,3,1,1,0,1.0
topic_0011,2023-09-11T10:11:30Z,2023-09-21T10:11:30Z,EU,gov,0.11901710516587616,0.40581917489160835,1.707936029025918,1.0864820320857753,1.399448875695459,12.112113078709681,3.324570435019383,0.5793106908688144,0.8477992831522055,0.6477126749111315,0.071172433737837,0.9460645953113266,0.6229752577422147,0.6542334823933371,1.4628683483032128,1.1907441233163125,2.4145492324141467,0.0858595897294978,0.45622831636732764,1.7026378191954714,0.6679279143476544,-0.08819782823482734,0.11764935168054899,-0.28329437211393993,1.3122588433399536,2.149073116326287,0.3543374786617682,-0.8071324282291132,0.091419988673764,0.11454151284668913,-0.15322415213370166,0.3651039022881744,-0.28947605793112924,-0.6950795671323289,2,1,1,1,0,1,0,0.0
topic_0012,2023-09-18T02:13:55Z,2023-09-25T02:13:55Z,NA,media,0.7435744162044449,0.5777648361004739,0.31048484097983026,1.7021186252388587,0.46415799826251014,1.3602109059261227,3.3515441534742,0.3377811293128511,0.3299248629639363,0.3987098388076892,0.33594562438198783,0.5537624080601732,0.02842691678369036,1.126844296970582,0.025093563116821545,0.4409720345842523,0.23162994096824505,0.182286142267791,2.153476688586156,0.23609723261470858,-1.2149509458511223,0.5451320836155181,-1.721719434218412,0.41445389946273997,-0.19413040759200723,0.24515053944722467,1.346447323706811,0.6356464069801414,0.16702534323710033,0.9968931429746113,-0.8143361582081179,-0.7602697986901454,0.09747387503878482,-0.837634103778551,2,1,2,1,0,0,0,0.0
topic_0013,2023-09-05T18:16:20Z,2023-09-28T18:16:20Z,OC,gov,-0.5858452945559942,0.39696655499738803,2.274493199299332,0.6833892537608824,3.1594443065269306,0.3456383958557931,1.7398788670667331,0.14457052531800685,2.298897333536774,0.4675639730966953,0.04612561711433261,0.7651588144819926,0.7963476021576292,1.9472090142956504,1.5359926975072906,0.6801794314572663,0.940554141393059,0.1307450238077191,0.2000490630344532,0.048189602568909994,-0.6484146513177105,0.7706083152733145,-0.889757161304398,0.5899354400224998,1.0188308567888005,-0.8976848189218058,1.4899302774776197,-0.5451352426238569,1.5327934569313233,-0.8734470739164786,-0.352858869010801,0.539507437041491,0.026515488100516696,0.8271249617782093,1,0,3,2,0,0,0,0.0
topic_0014,2023-09-05T10:18:44Z,2023-10-02T10:18:44Z,NA,ngo,-0.8847984943093468,0.6260712401345958,0.39140351143581065,0.49012286575622044,1.8387878166519682,0.5877705309424172,5.14123503233816,2.8798568328143603,1.8752268461114785,0.7258703119706627,0.4654069630068719,0.4429051195949667,0.2625942659698203,0.1440414831482269,1.0004849176317827,1.7624955648608607,0.0026250038179766884,0.22231900525276377,3.0589095154643338,0.7618017111376837,0.48182210654779756,-0.587544377056998,0.6605139688865521,-0.57021106600692,0.7213056880408044,0.1513491642692155,0.7036982553028172,-0.3567181147299654,-0.2549632072321698,0.2509673742519405,0.5594676009219154,-0.8779239868611106,-0.46572714116962177,0.5235189555970335,2,2,1,4,0,1,0,0.0
topic_0015,2023-09-12T02:21:09Z,2023-10-06T02:21:09Z,AS,gov,0.8161149586736829,0.3617622867860278,2.8219002927771424,0.9029422983525363,0.9624014570427246,0.88170917908005,0.3676414174269423,1.57965185162261,0.2300589472579834,0.9293350525699356,0.7235269955657664,0.3497755425771263,0.7167153921859861,0.4961407225592651,0.22754441665205966,1.0101419006408754,0.7694386617382712,0.6224315487294189,0.07699900478440906,0.41017844097754663,1.4317278558934643,0.3574583436758783,0.6679934540044146,0.7693667532464057,1.250281363172723,0.8904319135216375,-1.1758315891607254,0.08671779851447052,1.40261072854876,-0.8113369443233059,-1.0600538294832698,0.04076193077504475,-0.5267289408928173,0.23069410691144573,3,2,2,4,1,1,0,0.22640711687569087
topic_0016,2023-09-14T18:23:34Z,2023-10-09T18:23:34Z,NA,corp,-0.31968667346882995,1.3639518968776925,0.7502418813159227,0.5489220028264753,1.5260173945614768,2.1179457970627773,0.6290810690225641,1.606255273336884,1.6539684428424926,0.35511037680276203,0.991950164309428,0.1028485491701221,0.8318949547047476,0.4648682460179052,0.20285798186568735,1.9980781477636762,1.7011302080980981,0.18386976405868588,1.994509513300567,0.26330650108150583,-0.41435769924174903,0.9990097702882099,1.3789113055700797,0.5517380308197809,-0.7171247552640412,-1.1667710793901993,-0.5043677759037318,1.0536965892220809,1.4966294174463939,0.20675706948546518,-0.9732627589732594,-0.32321886762354185,-0.9821349657717908,0.9168859276847969,2,1,2,3,1,1,1,0.0
topic_0017,2023-10-11T10:25:59Z,2023-10-13T10:25:59Z,NA,corp,0.6824997701526672,1.0744916948481475,0.8220987079910033,0.775850962422401,0.44730149206194475,3.216138887645518,2.294910661349648,0.5184681150048889,0.1428435190751677,0.697176145236376,0.3023271490235334,0.10511521490637965,0.018604906063652504,2.9902847985083536,1.25806072560286,0.41964224147972146,1.5918601464321125,2.3582450921727585,0.7490181210370148,0.8470732667846115,1.043601621021485,1.386673383860017,1.7385755778413003,-1.1557504068123552,0.12760113961451405,0.5877308243353538,-0.9621585411972922,-0.7875115470279753,0.6623865284650381,-0.9429499813483295,-1.7312869894420293,1.25139310411374,-1.065373778122687,-0.9124963555569093,1,3,1,3,1,1,1,0.0
topic_0018,2023-09-19T02:28:23Z,2023-10-17T02:28:23Z,NA,gov,0.8646697005474284,0.3874723955228352,2.4251929700440984,1.7988754827999582,0.5410766622845242,7.113777283196415,2.8820290440528216,0.7308396209509872,1.732265729740981,0.9769664481367744,0.14498981215991302,0.5406314368747132,0.4628993273977581,0.3044750700857527,1.6711685949280306,2.526556336462461,0.5442362717402224,0.5333087803769426,0.8902917437112929,1.888594349267771,0.24795392411110045,1.1064843558461348,-0.5982121544206859,1.369007594911648,-1.9971885183565108,-0.3133967959658113,0.10294682524705098,0.35027791822696897,0.7499206584893041,-1.3513317591244034,-1.3561333708398666,0.22103260739136238,-0.4413526947890788,0.16936154390068855,3,1,2,5,1,1,1,0.1577976616473946
topic_0019,2023-10-13T18:30:48Z,2023-10-20T18:30:48Z,OC,acad,0.6190152592185254,5.59362176147917,0.7051431602143472,1.661463887689473,0.45071721537441034,0.6232289602979467,0.5098938153365272,0.7981537639256725,0.6760236552566281,0.9026445273300904,0.8082493821813239,0.2476454176713112,0.3070013582297657,2.3724966166392423,0.07370946331125734,0.20876521941019927,0.48179501940606806,0.5114732135590551,0.5016305112280389,0.10401357174527269,-2.4585738536626467,0.17370245964072958,0.9488310536985565,1.318551600479636,0.6916178434097932,-1.2599663006881954,-1.140090424141055,-1.5657381693220185,-0.20110416379264126,1.2812205810350543,0.12029470402252927,-1.0976487999665818,0.29345748775457065,-0.1727524635705646,1,4,1,0,0,1,0,0.016956141616181045
topic_0020,2023-10-01T10:33:13Z,2023-10-24T10:33:13Z,AF,media,-0.8744876127083951,0.28062725778284964,0.5708444562045613,1.0499742023602436,0.21324023739515732,4.3702693168701545,1.3114469269098592,4.020827104958163,1.3968829945240995,0.9693808964244728,0.10054749110952699,0.015497259101567518,0.8347083757815085,0.04847212872530279,4.973031759331353,0.36089593634846323,1.9198156616984385,0.28115488114380455,1.7761636110358305,2.2947287854719143,1.0608725026121877,-0.48909191891929954,-0.18752893458488804,0.3595359811708956,0.7808519547503145,-0.29536023463640454,0.6676689755006803,0.5187679640604081,-1.3038686092286471,-0.661526155949071,0.7562257988071008,-1.0792893505447485,2.1555289375598674,0.8778682010974589,4,2,1,0,1,1,0,1.0
topic_0021,2023-10-09T02:35:38Z,2023-10-28T02:35:38Z,AS,ngo,-0.19430320670865964,0.24706862856820155,1.6835777951090924,0.8699188117794262,0.6186018597776496,0.6624944842577833,0.40608485526634086,1.1408522397261263,1.8964176639406285,0.098387748670279,0.5862797715580471,0.183311837264593,0.1310723728448121,0.03595510508341414,1.3974151061885347,0.1678036791505823,0.5464772286206073,0.7269314797133226,1.3893975155260605,3.776103805858887,-0.5079124215124932,-1.4769083660583269,1.2440071287018222,0.3372972626615199,0.5497179100514152,0.6968018951486951,-0.8407425064638786,0.12127861015522175,-0.318872340387539,1.6552964074576073,0.8400329628096872,0.2526345983021149,-0.8144708761886588,0.9504837814676561,1,2,5,2,0,1,0,0.0
topic_0022,2023-10-28T18:38:02Z,2023-10-31T18:38:02Z,OC,ngo,-0.48648361569456355,0.7527720860167243,2.4684084155830255,0.3611873069654367,6.300580841943241,0.8040691900547606,0.872440977061971,1.785247959211399,5.592525241255862,0.1706259482422965,0.06434841088264587,0.6383078000996574,0.9277089960293237,1.4584333442154986,0.8317481909851859,0.23240376705256627,1.0955388399321342,0.7228746420573502,0.29203322610772076,2.7506373571553535,-0.4784151273073521,-0.6845718155395087,-0.6464521570625372,-1.0734729855901348,-0.6656682903145298,-0.033035302329830304,0.4123184018195779,2.2280241353353993,-0.701985406376112,0.8278815654506879,1.2690065934323682,1.0715141943658344,1.0858563663124783,0.9072737699413809,1,3,1,3,0,0,0,0.0
topic_0023,2023-10-25T10:40:27Z,2023-11-04T10:40:27Z,AF,acad,0.28818885861950516,2.038298630296086,0.34885096532130944,2.2002621260499167,0.8798193936044372,1.6727981895845303,2.7667062603992094,7.76663601425972,0.7324869784025514,0.7161720643675722,0.36288781741584175,0.09641150966625933,0.030238001590178754,0.5017447128201381,0.349731145720114,0.4261789655176754,1.61507729147494,3.3804856592679857,0.49304051908323165,0.3461186711915613,0.830805969155513,0.24079570651815368,1.119936733064054,-0.23191384797579023,0.07168740403024855,-1.2399958219328187,0.2374276918124166,0.7125113541196509,-1.2648823283110888,-1.3687401633321046,0.11791069522857901,0.00484343112291965,-1.609440514237738,-0.003644879776964595,2,0,2,2,1,1,0,0.0
topic_0024,2023-10-30T02:42:52Z,2023-11-08T02:42:52Z,AS,media,0.1455663359216346,1.001753668100399,1.0537792325567465,1.4433415040567248,0.3984226585863363,0.6605104147090013,10.94493501853332,0.5758836284302928,2.0784014614610307,0.48994389981410114,0.7034429594658677,0.8006722532550969,0.8395406979535325,0.6366640370406401,0.4392624171477859,0.2676302908769657,0.261258024338756,1.825516566586733,1.5221233346912182,2.4604292587126944,0.696519167879452,-0.34347716515783433,1.174401275782811,1.922551358301283,0.017109589657376637,-0.7124291828295742,-0.9998207695024128,1.3156434989885224,0.426706336812114,-2.6611709879931027,0.4800859137128495,-0.7958715764692583,1.7811752331048936,0.22106791523698674,0,1,1,1,1,1,0,1.0
topic_0025,2023-10-30T18:45:16Z,2023-11-11T18:45:16Z,EU,media,0.8511475758966176,0.4779401580170665,1.3145663828239613,2.1821993417880376,0.767399291347708,0.16160858748520276,3.909699005734383,0.18309464280155582,0.46617877073029473,0.7150489769106845,0.1124963499286239,0.010169513925605389,0.7787522141675428,0.9775700801902373,0.5305936761062232,0.5420000801620677,0.9786051422544254,1.479089512499138,0.6716022877394717,1.6894058933574594,-0.6855145518974807,-1.3312676158333672,-0.9475630006124185,1.3540757468874822,1.5231502004964947,1.8061697691402854,-0.39304426229158484,1.9890745408293837,0.49229120030974344,1.0472104854935298,-0.5061015378180381,-0.7293071987596969,-0.43584027745958215,-1.386802625660493,1,3,4,1,0,1,0,0.0
topic_0026,2023-11-13T10:47:41Z,2023-11-15T10:47:41Z,OC,acad,-0.21224284740003552,0.9522296782318075,0.46150061660754416,2.7769078665854923,1.8849690221155382,0.5112904390529304,1.5494288071454612,2.6310844138129186,1.288739575768711,0.7319526308621531,0.5957871802482312,0.2506988431151955,0.4282202796803911,1.9932026025963874,0.4539858222128061,1.6602422458404738,0.2448733976452274,0.3952836828918838,0.05747827615811241,1.857897971805681,-0.8855773339438346,-0.47258260074245273,0.4828360103575778,-0.611564027828915,0.04545745923686636,0.3694607642775044,0.31948534416946245,-0.6592700240172205,-0.7985015822976298,1.8448567246023724,-0.8724572688908065,0.4628372525269932,-0.8681808789442579,-1.4314837829940492,2,1,1,2,0,0,0,0.0
topic_0027,2023-10-21T02:50:06Z,2023-11-19T02:50:06Z,AF,media,0.6752837435324108,1.7161376052443174,0.9494499120766317,1.4945037654908961,1.1780927538171462,0.5067352896465526,0.5782313267907333,2.7540399072546777,5.113697228338304,0.8843212511806691,0.19402121236065806,0.7225109511935676,0.12691129088211828,3.2127431946996725,0.6777106260444989,0.03658588757571358,0.6042878704728317,1.536220005576739,0.1938135542022794,0.5231600436021028,-0.19862575575710797,-0.943834303053947,0.42919804593210403,1.0689110513253846,0.640096861597997,-0.7558404253473948,-1.9455446466765658,0.591993900972804,-0.06969894137156182,-0.4845405271081364,0.9404604905553168,-1.211029277644654,0.2839112654690155,0.42857370607430534,2,2,0,1,1,1,0,0.3496699235123398
topic_0028,2023-10-29T18:52:31Z,2023-11-22T18:52:31Z,AF,media,0.36430969705394256,0.5424220068320107,1.2460660851044323,0.3015367118548253,2.3229377966986555,0.19477019673563495,2.4688992715654865,4.631897777419431,1.1070410895731264,0.26283162681936356,0.7673325159375991,0.10518594192457698,0.40152036736120666,0.1305107089243212,1.128550434611618,0.5094999619137929,0.7422906528378881,0.8698247074363473,5.814864823258683,1.9190267423328107,-0.7635554663031785,1.9114794232262013,-1.0196335557461507,0.03461771060891778,1.616629477121294,-2.1531841059062904,1.761289583698242,0.6214707384308241,0.012246327805711919,0.029160670673346736,-0.581229033467477,2.0641992305989776,-1.052179255282866,-0.9623805561610606,2,10,3,0,0,1,1,0.0
topic_0029,2023-11-06T10:54:55Z,2023-11-26T10:54:55Z,OC,acad,-0.3325697869215978,8.416855422422387,0.7907639710054447,0.17139995504338107,3.6703857435408698,2.1135717327731984,1.8471437146227196,1.6993033243928195,1.925772345640689,0.04324221900964054,0.8918403918137309,0.9017786399504876,0.7359679830058294,0.12341263270401982,2.521795664011002,0.005110236275862517,3.0406498903860597,0.6365782376724547,0.5027518493842073,0.839444612148238,0.8456482399656824,1.044647502825171,-1.1535278239145357,-0.8219767045323456,-0.5002842360799745,0.7419412450329723,-0.9148403060992836,-1.0655760176597948,0.9302991210021349,0.6441704703316132,1.1942804555360171,0.6738401214131451,-1.22234643330242,1.2366859663847933,1,3,1,1,0,1,1,0.0
topic_0030,2023-11-15T02:57:20Z,2023-11-30T02:57:20Z,EU,corp,-0.43187631291426887,1.2392794364521924,1.4361099387223222,0.9407689854103077,1.2135381481510614,3.3397947247980584,1.3293552460615754,2.6815239322617725,5.278783929963347,0.03813197118937628,0.6965333414323125,0.7218157350180793,0.2538915132756727,0.057679197405465905,1.5758638181770093,2.268789259816418,3.479444556652419,0.33565261144222375,1.2131893823597837,1.584805272072906,1.068495654209209,0.32322810865166707,-0.2212745230281626,-0.5894966039751419,-0.2009112043571141,1.8463772848667244,0.5787141099751789,-1.3060578707066588,-0.41237083537381247,-1.083614398324929,1.0732947858880648,0.16447298510015454,0.31735397443886426,0.16123334640136597,1,3,1,5,0,1,0,0.1434071629598928
topic_0031,2023-11-15T18:59:45Z,2023-12-03T18:59:45Z,AS,mil,0.4104142020168027,0.6551081742186566,2.075643175434633,1.9462009443616368,0.39197494807277583,0.8021376589085963,3.1152321711241866,1.5318159048818767,0.8496257738055069,0.9064353399169425,0.7590071568900609,0.8847036143488952,0.9866571006809037,0.2314287426203734,0.6239873189172175,1.0112672331838761,0.2916041053941362,1.6654167400246027,0.12732439592064604,0.4212976496679891,-0.037084979719708186,-0.3646227968727316,-2.728076780310068,-0.7038559467178979,0.6146646337539293,-0.8490747922284613,0.6199888001423444,-0.18348662313896305,0.9549611766177372,-0.30522878288091904,-0.9716402277549816,0.2174984293045648,0.5344603761893959,0.1748270859832207,1,1,2,1,0,0,0,0.0
topic_0032,2023-11-21T11:02:09Z,2023-12-07T11:02:09Z,SA,acad,0.14261103484720916,2.7481770951264233,3.0630413324058594,3.5031901815159987,0.5197612960444827,2.5620640291245476,1.6082046736154394,3.814734028085768,0.6385066036288586,0.5695317265866556,0.39991406182347156,0.19051391047223154,0.3300904675817,3.8083364627428757,1.225909247511728,0.8547109971022011,1.219242756475308,1.2622804345423408,0.08510659294608651,0.852421815991973,-0.957882273436614,1.0444232718594135,-0.06706958978736652,-0.7833593528696448,-0.7478078986246853,1.5278047797539485,-2.1369045342034054,0.5870530451620386,0.050934251985170244,0.22324299831247316,0.3816000189980427,-0.14653635282571542,-1.2901241966645567,2.045705847444005,2,3,0,3,0,1,1,0.0
topic_0033,2023-11-13T03:04:34Z,2023-12-11T03:04:34Z,SA,ngo,0.9426366797262018,0.481180401353546,1.8045906342953038,0.3052028751347743,0.22924587729752852,1.745468273940949,0.45247861639961034,0.30157949331344297,2.7397717236695436,0.9342830733332409,0.32310354251807616,0.4856043195696521,0.046268604496912724,0.21848384696797576,2.8067192184102514,1.7132812355465803,1.6658905628834597,0.9644094628962273,2.3573948972781493,0.004888933893838108,-0.6009821691067071,0.807573841797658,0.14175043446279106,0.950891411275303,0.7043532252061573,-0.18043021410149296,1.2721704810132795,0.20882843106804552,-0.7713517387296578,-0.41560753575243486,0.47702048435284644,-2.517460944798486,-0.04212057765052597,-0.47071157850949996,1,1,3,3,0,1,1,0.18278610720460264
topic_0034,2023-11-24T19:06:59Z,2023-12-14T19:06:59Z,OC,corp,-0.5605283634298157,0.9383298795952383,0.1918103885661353,4.826131167353428,0.14403667582785684,1.524967160254521,1.0457300818757773,0.5006963917267929,0.1669449577076431,0.8773387027900146,0.5206513614779761,0.8893159626237679,0.5260133531683846,0.9722509348839543,2.5362296716785773,3.60157922759448,0.20803835829063994,0.04240130263687988,3.5087964602445116,0.2931568742667218,-0.605938845716662,0.14602434740184922,0.35766660217869534,-2.0476414570428374,0.9360833293752397,0.6327007221027146,0.0828501809096843,0.21494603810948873,0.7879374423044541,-1.0993081954081392,-0.9410307384345601,0.6915251791287874,-0.4735494319271586,0.3658904882393442,2,3,1,0,0,0,0,0.0
topic_0035,2023-11-22T11:09:24Z,2023-12-18T11:09:24Z,EU,corp,-0.5280573927377281,0.14233995739172686,9.135368894632819,0.691154494227472,0.9449238344847715,0.7059291443050071,0.8925942767711296,1.4764345153958782,1.3224270998354106,0.7708348933251259,0.6475921458699441,0.276655079205508,0.5037613023310716,0.28930385967060873,0.9028509595860039,2.5837868893132265,1.4127904361419985,1.036409285746828,2.8265411225581034,1.1064268621680087,0.13526981770598656,0.06657901400597618,-1.5617923210264102,0.3075162646354203,2.0925002469661775,0.7700689434297339,-0.9487713232889525,-0.4730353663729788,-0.4233859638261131,0.5285888769320561,-0.737625336269024,0.0407402004811206,0.835562808862499,-0.7155063067014834,0,4,2,1,0,1,0,0.13955701531242032
