1256832309	20250712	202507	2025	2025.5260	CAN	CANADA	CAN								GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	2	1	2	-0.96153846153846	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250811060000	https://www.abc.net.au/listen/programs/radionational-breakfast/australia-and-new-zealand-must-act-on-gaza-says-former-nz-pm/105634746
1256832310	20250712	202507	2025	2025.5260	CAN	CANADA	CAN								GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	8	1	8	-0.96153846153846	1	Canada	CA	CA		60	-96	CA	1	United Kingdom	UK	UK		54	-4	UK	1	Canada	CA	CA		60	-96	CA	20250811060000	https://www.abc.net.au/listen/programs/radionational-breakfast/australia-and-new-zealand-must-act-on-gaza-says-former-nz-pm/105634746
1256832311	20250712	202507	2025	2025.5260	GBR	UNITED KINGDOM	GBR								CAN	CANADA	CAN								1	040	040	04	1	1.0	2	1	2	-0.96153846153846	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	United Kingdom	UK	UK		54	-4	UK	20250811060000	https://www.abc.net.au/listen/programs/radionational-breakfast/australia-and-new-zealand-must-act-on-gaza-says-former-nz-pm/105634746
1256832312	20250712	202507	2025	2025.5260	GBR	UNITED KINGDOM	GBR								CAN	CANADA	CAN								1	040	040	04	1	1.0	8	1	8	-0.96153846153846	1	United Kingdom	UK	UK		54	-4	UK	1	Canada	CA	CA		60	-96	CA	1	New Zealand	NZ	NZ		-42	174	NZ	20250811060000	https://www.abc.net.au/listen/programs/radionational-breakfast/australia-and-new-zealand-must-act-on-gaza-says-former-nz-pm/105634746
1256832313	20250804	202508	2025	2025.5863	GBR	UNITED KINGDOM	GBR								IGOUNOLEG	THE UN		UNO				IGO	LEG		0	036	036	03	1	4.0	6	1	6	-3.68271954674221	1	United Kingdom	UK	UK		54	-4	UK	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250811060000	https://www.aol.co.uk/australia-recognise-palestinian-state-052806942.html
1256832314	20250804	202508	2025	2025.5863	ISR	ISRAEL	ISR								IGOUNOLEG	THE UN		UNO				IGO	LEG		0	036	036	03	1	4.0	4	1	4	-3.68271954674221	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250811060000	https://www.aol.co.uk/australia-recognise-palestinian-state-052806942.html
1256832315	20250804	202508	2025	2025.5863	USA	OHIO	USA								USAGOVBUS	UNITED STATES	USA					GOV	BUS		1	060	060	06	2	6.0	2	1	2	-0.253807106598984	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250811060000	https://thevwindependent.com/news/2025/08/10/legal-pot-sales-top-700m-in-year-no-1/
1256832316	20250804	202508	2025	2025.5863	sco	SCOTTISH			sco						ISR	ISRAEL	ISR								1	163	163	16	4	-8.0	10	1	10	-2.16763005780347	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250811060000	https://www.thenational.scot/news/25378940.john-swinney-looking-whole-range-measures-israel/
1256832317	20250811	202508	2025	2025.6055											AGR	FARMER						AGR			1	043	043	04	1	2.8	10	1	10	1.51515151515152	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20250811060000	https://www.con-telegraph.ie/2025/08/11/trend-of-rising-prices-continues-at-mayo-mart/
1256832318	20250811	202508	2025	2025.6055											ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	4	1	4	4.01234567901234	0								4	Al Dhafra, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	23.4167	53.4167	-782073	4	Al Dhafra, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	23.4167	53.4167	-782073	20250811060000	https://astanatimes.com/2025/08/mangystau-region-to-host-first-festival-celebrating-camels-milk-and-kazakh-traditions/
1256832319	20250811	202508	2025	2025.6055											ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	1	1	1	4.01234567901234	0								1	Mongolia	MG	MG		46	105	MG	4	Al Dhafra, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	23.4167	53.4167	-782073	20250811060000	https://astanatimes.com/2025/08/mangystau-region-to-host-first-festival-celebrating-camels-milk-and-kazakh-traditions/
1256832320	20250811	202508	2025	2025.6055											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	2	1	2	-0.70422535211268	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250811060000	https://www.abc.net.au/news/2025-08-11/ev-road-user-charge-accelerated-at-economic-roundtable-/105636316
1256832321	20250811	202508	2025	2025.6055											AUS	ADELAIDE	AUS								1	080	080	08	2	5.0	7	1	7	-2.15053763440861	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20250811060000	https://www.abc.net.au/listen/programs/worldtoday/scientists-continue-investigating-sa-algal-bloom/105637708
1256832322	20250811	202508	2025	2025.6055											BUS	COMPANIES						BUS			0	033	033	03	1	5.2	5	1	5	3.80165289256198	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250811060000	https://www.ifa.com.au/news/36086-betashares-targets-advisers-with-new-private-capital-division
1256832323	20250811	202508	2025	2025.6055											BUS	COMPANIES						BUS			1	060	060	06	2	6.0	1	1	1	0.0578034682081001	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250811060000	https://telecom.economictimes.indiatimes.com/news/enterprise-services/the-gcc-revolution-how-global-capability-centres-are-disrupting-indias-it-industry/123226823
1256832324	20250811	202508	2025	2025.6055											BUS	COMPANIES						BUS			1	060	060	06	2	6.0	4	1	4	0.0578034682081001	0								1	United States	US	US		39.828175	-98.5795	US	1	India	IN	IN		20	77	IN	20250811060000	https://telecom.economictimes.indiatimes.com/news/enterprise-services/the-gcc-revolution-how-global-capability-centres-are-disrupting-indias-it-industry/123226823
1256832325	20250811	202508	2025	2025.6055											BUS	BUSINESS						BUS			1	070	070	07	2	7.0	10	1	10	6.46153846153846	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250811060000	https://www.manmonthly.com.au/how-mes-drives-efficiency-and-profitability/
1256832326	20250811	202508	2025	2025.6055											BUS	TRADER						BUS			1	130	130	13	3	-4.4	10	1	10	-3.50230414746544	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250811060000	https://www.thehindubusinessline.com/info-tech/traders-are-fleeing-stocks-feared-to-be-under-threat-from-ai/article69918883.ece
1256832327	20250811	202508	2025	2025.6055											BUS	BUSINESS						BUS			1	173	173	17	4	-5.0	5	1	5	-7.4656188605108	0								4	Changi, Singapore (general), Singapore	SN	SN00	18585	1.34167	103.964	-73644	4	Changi, Singapore (general), Singapore	SN	SN00	18585	1.34167	103.964	-73644	20250811060000	https://www.news18.com/viral/chinese-national-arrested-for-alleged-theft-on-dubai-singapore-flight-ws-l-9496941.html
1256832328	20250811	202508	2025	2025.6055											CHN	CHINA	CHN								1	042	042	04	1	1.9	10	1	10	1.37457044673539	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250811060000	https://www.freepressjournal.in/tech/india-is-now-the-largest-supplier-of-smartphones-to-the-us-it-minister
1256832329	20250811	202508	2025	2025.6055											CHN	CHINA	CHN								1	057	057	05	1	8.0	5	1	5	-0.99337748344371	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250811060000	https://paginasiete.bo/chip-giants-nvidia-and-amd-to-pay-15-of-china-revenue-to-us-under-new-export-deal-nvidia-amd-chip/
1256832330	20250811	202508	2025	2025.6055											CHN	CHINA	CHN								1	061	061	06	2	6.4	5	1	5	-3.2258064516129	0								1	China	CH	CH		35	105	CH	4	Kalyani, Karnataka, India	IN	IN19	17681	17.8667	76.95	-2090726	20250811060000	https://www.thehindubusinessline.com/news/indian-alloy-steel-producers-file-anti-dumping-plea-against-chinese-steel-executive-says/article69918915.ece
1256832331	20250811	202508	2025	2025.6055											CHN	CHINA	CHN								1	100	100	10	3	-5.0	5	1	5	-0.99337748344371	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250811060000	https://paginasiete.bo/chip-giants-nvidia-and-amd-to-pay-15-of-china-revenue-to-us-under-new-export-deal-nvidia-amd-chip/
1256832332	20250811	202508	2025	2025.6055											CHN	CHINA	CHN								1	112	112	11	3	-2.0	2	1	2	-2.59467040673212	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Hong Kong	HK	HK		22.25	114.166667	HK	20250811060000	https://www.theguardian.com/global-development/2025/aug/11/leeds-teenager-china-chloe-cheung-democracy-protest-hong-kong
1256832333	20250811	202508	2025	2025.6055											CHN	CHINESE	CHN								1	112	112	11	3	-2.0	8	1	8	-2.59467040673212	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250811060000	https://www.theguardian.com/global-development/2025/aug/11/leeds-teenager-china-chloe-cheung-democracy-protest-hong-kong
1256832334	20250811	202508	2025	2025.6055											COP	POLICE						COP			0	012	012	01	1	-0.4	2	1	2	-5.27762506871908	0								4	Igwuruta, Rivers, Nigeria	NI	NI50	191372	4.95478	7.0162	-2011230	4	Igwuruta, Rivers, Nigeria	NI	NI50	191372	4.95478	7.0162	-2011230	20250811060000	https://www.thisdaylive.com/2025/08/11/woman-seeks-justice-in-gruesome-murder-of-husband-son-in-rivers-state/
1256832335	20250811	202508	2025	2025.6055											COP	POLICE						COP			0	012	012	01	1	-0.4	3	1	3	-5.27762506871908	0								5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20250811060000	https://www.thisdaylive.com/2025/08/11/woman-seeks-justice-in-gruesome-murder-of-husband-son-in-rivers-state/
1256832336	20250811	202508	2025	2025.6055											COP	PRISON						COP			0	042	042	04	1	1.9	2	1	2	-3.08043354249858	0								4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	20250811060000	https://www.thisdaylive.com/2025/08/11/on-giving-inmates-the-vote/
1256832337	20250811	202508	2025	2025.6055											COP	POLICE						COP			0	186	186	18	4	-10.0	10	1	10	-5.27762506871908	0								5	Kogi State, Kogi, Nigeria	NI	NI41	191205	7.75	6.75	9153500	5	Kogi State, Kogi, Nigeria	NI	NI41	191205	7.75	6.75	9153500	20250811060000	https://www.thisdaylive.com/2025/08/11/woman-seeks-justice-in-gruesome-murder-of-husband-son-in-rivers-state/
1256832338	20250811	202508	2025	2025.6055											COP	POLICE						COP			1	190	190	19	4	-10.0	1	1	1	-1.92307692307692	0								3	Chester County, Pennsylvania, United States	US	USPA		40.1254	-75.8749	1209174	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20250811060000	https://www.nbcphiladelphia.com/news/local/man-dies-chester-county-house-fire/4252094/
1256832339	20250811	202508	2025	2025.6055											COP	POLICE						COP			1	190	190	19	4	-10.0	4	1	4	-1.92307692307692	0								3	Chester County, Pennsylvania, United States	US	USPA		40.1254	-75.8749	1209174	3	Chester County, Pennsylvania, United States	US	USPA		40.1254	-75.8749	1209174	20250811060000	https://www.nbcphiladelphia.com/news/local/man-dies-chester-county-house-fire/4252094/
1256832340	20250811	202508	2025	2025.6055											CVL	SETTLEMENT						CVL			1	012	012	01	1	-0.4	10	1	10	-5.35117056856187	0								4	Nara Canal, Sindh, Pakistan	PK	PK05	40404	27.5833	69	-2770187	4	Nara Canal, Sindh, Pakistan	PK	PK05	40404	27.5833	69	-2770187	20250811060000	https://tribune.com.pk/story/2560744/croc-attack-reports-whip-up-fear-in-sukkur
1256832341	20250811	202508	2025	2025.6055											FRA	CORSICA	FRA								0	042	042	04	1	1.9	8	1	8	0.70484581497797	0								4	Morosaglia, Corse, France	FR	FRA5	16271	42.436	9.30694	-1453699	4	Morosaglia, Corse, France	FR	FRA5	16271	42.436	9.30694	-1453699	20250811060000	https://www.thenational.scot/news/25378937.man-behind-scotland-corsicas-enduring-link/
1256832342	20250811	202508	2025	2025.6055											FRA	CORSICA	FRA								0	042	042	04	1	1.9	2	1	2	0.70484581497797	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250811060000	https://www.thenational.scot/news/25378937.man-behind-scotland-corsicas-enduring-link/
1256832343	20250811	202508	2025	2025.6055											GBR	LEEDS	GBR								0	042	042	04	1	1.9	2	1	2	-2.59467040673212	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250811060000	https://www.theguardian.com/global-development/2025/aug/11/leeds-teenager-china-chloe-cheung-democracy-protest-hong-kong
1256832344	20250811	202508	2025	2025.6055											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	6	1	6	3.11688311688311	0								4	Wrexham, Wrexham, United Kingdom	UK	UKZ4	40179	53.05	-3	-2612187	4	Wrexham, Wrexham, United Kingdom	UK	UKZ4	40179	53.05	-3	-2612187	20250811060000	https://www.leaderlive.co.uk/news/25371756.lesley-griffiths-ms-wrexham-pays-tribute-venture/
1256832345	20250811	202508	2025	2025.6055											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	10	1	10	0.31176929072486	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250811060000	https://www.politico.eu/article/uk-ai-energy-council-climate-change-gas-data-centers/
1256832346	20250811	202508	2025	2025.6055											GOV	GOVERNMENT						GOV			0	014	014	01	1	0.0	1	1	1	0.746616892207189	0								5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20250811060000	https://www.thisdaylive.com/2025/08/11/otu-returns-from-diaspora-engagements-say-crivers-on-the-rise/
1256832347	20250811	202508	2025	2025.6055											GOV	MINISTRY						GOV			0	036	036	03	1	4.0	10	1	10	-3.54147250698975	0								4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	4	Masvingo, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0637	30.8277	-2315856	20250811060000	https://www.newzimbabwe.com/they-are-lying-hiding-behind-a-finger-bedridden-nurse-challenges-zimbabwe-governments-claims-of-support-after-on-duty-injury/
1256832348	20250811	202508	2025	2025.6055											GOV	GOVERNOR						GOV			0	043	043	04	1	2.8	10	1	10	-4.84652665589661	0								4	Mafa, Nigeria (general), Nigeria	NI	NI00	191024	12.1	13.7	-2018189	4	Mafa, Nigeria (general), Nigeria	NI	NI00	191024	12.1	13.7	-2018189	20250811060000	https://www.premiumtimesng.com/news/headlines/813316-editorial-idps-and-waning-donor-support-time-for-a-sustained-response.html
1256832349	20250811	202508	2025	2025.6055											GOV	PREMIER						GOV			1	046	046	04	1	7.0	10	1	10	-8.73362445414847	0								4	Rakhi, Chhattisgarh, India	IN	IN37	70116	21.15	81.7833	-2108820	4	Rakhi, Chhattisgarh, India	IN	IN37	70116	21.15	81.7833	-2108820	20250811060000	https://www.centralchronicle.com/youth-dies-after-contact-with-high-tension-line/
1256832350	20250811	202508	2025	2025.6055											GOV	MINISTRY						GOV			1	080	080	08	2	5.0	10	1	10	-3.54147250698975	0								4	Bikita, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0821	31.6232	-2307470	4	Bikita, Masvingo, Zimbabwe	ZI	ZI08	40197	-20.0821	31.6232	-2307470	20250811060000	https://www.newzimbabwe.com/they-are-lying-hiding-behind-a-finger-bedridden-nurse-challenges-zimbabwe-governments-claims-of-support-after-on-duty-injury/
1256832351	20250811	202508	2025	2025.6055											HLH	DOCTOR						HLH			0	040	040	04	1	1.0	2	1	2	-5.50639134709932	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20250811060000	https://www.standardmedia.co.ke/health/health-science/article/2001526543/more-than-just-temperature-what-fever-means-for-your-childs-well-being
1256832352	20250811	202508	2025	2025.6055											HLH	DOCTOR						HLH			0	040	040	04	1	1.0	3	1	3	-5.50639134709932	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250811060000	https://www.standardmedia.co.ke/health/health-science/article/2001526543/more-than-just-temperature-what-fever-means-for-your-childs-well-being
1256832353	20250811	202508	2025	2025.6055											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	2	1	2	-5.27762506871908	0								4	Igwuruta, Rivers, Nigeria	NI	NI50	191372	4.95478	7.0162	-2011230	4	Igwuruta, Rivers, Nigeria	NI	NI50	191372	4.95478	7.0162	-2011230	20250811060000	https://www.thisdaylive.com/2025/08/11/woman-seeks-justice-in-gruesome-murder-of-husband-son-in-rivers-state/
1256832354	20250811	202508	2025	2025.6055											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	8	1	8	-5.27762506871908	0								5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	5	Rivers State, Rivers, Nigeria	NI	NI50	23058	4.75	6.83333	-2025387	20250811060000	https://www.thisdaylive.com/2025/08/11/woman-seeks-justice-in-gruesome-murder-of-husband-son-in-rivers-state/
1256832355	20250811	202508	2025	2025.6055											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-8.73362445414847	0								4	Rakhi, Chhattisgarh, India	IN	IN37	70116	21.15	81.7833	-2108820	4	Rakhi, Chhattisgarh, India	IN	IN37	70116	21.15	81.7833	-2108820	20250811060000	https://www.centralchronicle.com/youth-dies-after-contact-with-high-tension-line/
1256832356	20250811	202508	2025	2025.6055											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	5	1	5	-8.14814814814815	0								3	Westpark, Texas, United States	US	USTX	TX215	26.2978	-98.1667	2029942	3	Westpark, Texas, United States	US	USTX	TX215	26.2978	-98.1667	2029942	20250811060000	https://www.khou.com/article/news/crime/child-killed-dairy-ashford-road/285-6683c0cc-2caf-45d0-b430-2e6fb44e6171
1256832357	20250811	202508	2025	2025.6055											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-9.14285714285716	0								4	Malir, Sindh, Pakistan	PK	PK05	23693	24.8764	67.1927	420669	4	Malir, Sindh, Pakistan	PK	PK05	23693	24.8764	67.1927	420669	20250811060000	https://tribune.com.pk/story/2560745/aerial-firing-kills-one-injures-two
1256832358	20250811	202508	2025	2025.6055											IGOUNOREFHCR	UNITED NATIONS COMMISSION FOR REFUGEES		UNO				IGO	REF		1	100	100	10	3	-5.0	5	1	5	-9.90443092962643	0								4	Dadaab, North-Eastern, Kenya	KE	KE06	18585	0.060832	40.3086	-2243528	4	Dadaab, North-Eastern, Kenya	KE	KE06	18585	0.060832	40.3086	-2243528	20250811060000	https://www.standardmedia.co.ke/health/health-science/article/2001526530/between-refuge-and-ruin-how-dadaabs-survival-battle-is-fuelling-an-eco-crisis
1256832359	20250811	202508	2025	2025.6055											IND	BHOPAL	IND								1	036	036	03	1	4.0	6	1	6	1.37931034482759	0								4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20250811060000	https://www.centralchronicle.com/services-of-bhopal-howrah-express-to-be-restored/
1256832360	20250811	202508	2025	2025.6055											IND	BHOPAL	IND								1	043	043	04	1	2.8	7	2	7	-2.49532127261385	0								4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20250811060000	https://www.freepressjournal.in/bhopal/no-devotee-vip-in-temple-bhopal-district-consumer-forum-slaps-fine-on-maihar-temple-ropeway-operator
1256832361	20250811	202508	2025	2025.6055											IND	BHOPAL	IND								1	046	046	04	1	7.0	2	1	2	-8.73362445414847	0								4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20250811060000	https://www.centralchronicle.com/youth-dies-after-contact-with-high-tension-line/
1256832362	20250811	202508	2025	2025.6055											IRL	IRELAND	IRL								0	051	051	05	1	3.4	1	1	1	2.98273155416013	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20250811060000	https://www.grimsbytelegraph.co.uk/news/grimsby-news/north-east-lincolnshire-charity-offers-10410495
1256832363	20250811	202508	2025	2025.6055											JUD	ADVOCATE						JUD			0	042	042	04	1	1.9	1	1	1	-2.59467040673212	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	1	Hong Kong	HK	HK		22.25	114.166667	HK	20250811060000	https://www.theguardian.com/global-development/2025/aug/11/leeds-teenager-china-chloe-cheung-democracy-protest-hong-kong
1256832364	20250811	202508	2025	2025.6055											JUD	ADVOCATE						JUD			0	042	042	04	1	1.9	4	1	4	-2.59467040673212	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20250811060000	https://www.theguardian.com/global-development/2025/aug/11/leeds-teenager-china-chloe-cheung-democracy-protest-hong-kong
1256832365	20250811	202508	2025	2025.6055											KEN	KENYA	KEN								1	190	190	19	4	-10.0	6	1	6	-9.90443092962643	0								4	Dadaab, North-Eastern, Kenya	KE	KE06	18585	0.060832	40.3086	-2243528	4	Dadaab, North-Eastern, Kenya	KE	KE06	18585	0.060832	40.3086	-2243528	20250811060000	https://www.standardmedia.co.ke/health/health-science/article/2001526530/between-refuge-and-ruin-how-dadaabs-survival-battle-is-fuelling-an-eco-crisis
