1256801014	20240811	202408	2024	2024.6055	THA	THAILAND	THA								USA	THE US	USA								0	061	061	06	2	6.4	10	1	10	0.51020408163265	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250811000000	https://www.bangkokpost.com/business/general/3084842/call-for-strategy-to-cover-circumvention
1256801015	20240811	202408	2024	2024.6055	USA	CALIFORNIA	USA								CAN	CANADIAN	CAN								0	043	043	04	1	2.8	6	1	6	0.5089058524173	2	California, United States	US	USCA		36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250811000000	https://torontosun.com/opinion/editorials/editorial-where-theres-smoke-theres-ire
1256801016	20240811	202408	2024	2024.6055	USA	CALIFORNIA	USA								CAN	CANADIAN	CAN								0	043	043	04	1	2.8	2	1	2	0.5089058524173	2	California, United States	US	USCA		36.17	-119.746	CA	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	California, United States	US	USCA		36.17	-119.746	CA	20250811000000	https://torontosun.com/opinion/editorials/editorial-where-theres-smoke-theres-ire
1256801017	20240811	202408	2024	2024.6055	USA	UNITED STATES	USA								VNM	HANOI	VNM								0	061	061	06	2	6.4	1	1	1	0.51020408163265	1	United States	US	US		39.828175	-98.5795	US	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20250811000000	https://www.bangkokpost.com/business/general/3084842/call-for-strategy-to-cover-circumvention
1256801018	20250712	202507	2025	2025.5260	GOV	GOVERNMENT						GOV			CVL	CIVILIAN						CVL			0	090	090	09	2	-2.0	5	1	5	-4.03899721448468	4	Sweida, As Suwayda', Syria	SY	SY05	26333	32.709	36.5695	-2539498	4	Sweida, As Suwayda', Syria	SY	SY05	26333	32.709	36.5695	-2539498	4	Sweida, As Suwayda', Syria	SY	SY05	26333	32.709	36.5695	-2539498	20250811000000	https://infotel.ca/newsitem/world/cp13375169
1256801019	20250712	202507	2025	2025.5260	IRN	IRAN	IRN								LEG	PARLIAMENT						LEG			0	160	160	16	4	-4.0	20	2	20	-2.91178348896215	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250811000000	https://localnews8.com/news/2025/08/10/iran-says-un-nuclear-watchdog-official-will-visit-country-for-talks-but-no-inspections-planned/
1256801020	20250712	202507	2025	2025.5260	JUD	COUNSEL						JUD			BUS	COMPANY						BUS			1	010	010	01	1	0.0	10	1	10	-1.39372822299652	0								0								0								20250811000000	https://www.watoday.com.au/national/emotionally-devastating-victims-of-ivf-data-breach-seeking-class-action-20250806-p5mkui.html
1256801021	20250712	202507	2025	2025.5260	MED	SPOKESMAN						MED			EUR	EUROPEAN	EUR								0	112	112	11	3	-2.0	2	1	2	-4.41558441558441	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250811000000	http://www.batonrougepost.com/news/278500831/ukraines-backers-wont-provide-military-personnel-sunday-times
1256801022	20250712	202507	2025	2025.5260	NGOHRIMED	COMMITTEE TO PROTECT JOURNALISTS						NGO	HRI	MED											0	012	012	01	1	-0.4	20	2	20	-6.25728841204169	4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	0								4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	20250811000000	https://www.hngnews.com/nation_world/ap-news-in-brief-at-6-04-p-m-edt/article_e0335d9e-37aa-5e4a-9feb-3051bbd01556.html
1256801023	20250712	202507	2025	2025.5260	NGOHRIMED	COMMITTEE TO PROTECT JOURNALISTS						NGO	HRI	MED											0	012	012	01	1	-0.4	6	1	6	-5.88235294117647	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250811000000	https://www.mesabitribune.com/ap/world/netanyahu-defends-new-military-offensive-in-gaza-and-says-it-will-be-wider-than-announced/article_d24ec31a-c645-5895-bf98-1cf8df936d3c.html
1256801024	20250712	202507	2025	2025.5260	NGOHRIMED	COMMITTEE TO PROTECT JOURNALISTS						NGO	HRI	MED											0	012	012	01	1	-0.4	4	1	4	-5.88235294117647	4	Shifa, Beijing, China	CH	CH22	13001	39.5606	116.248	6017203	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250811000000	https://www.mesabitribune.com/ap/world/netanyahu-defends-new-military-offensive-in-gaza-and-says-it-will-be-wider-than-announced/article_d24ec31a-c645-5895-bf98-1cf8df936d3c.html
1256801025	20250712	202507	2025	2025.5260	RUSMED	RUSSIA	RUS					MED			EUR	EUROPEAN	EUR								0	112	112	11	3	-2.0	8	1	8	-4.41558441558441	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250811000000	http://www.batonrougepost.com/news/278500831/ukraines-backers-wont-provide-military-personnel-sunday-times
1256801026	20250804	202508	2025	2025.5863											GOVCHR	CROWN PRINCE				CHR		GOV			1	043	043	04	1	2.8	2	1	2	7.70218228498074	0								4	Skanderborg, Midtjylland, Denmark	DA	DA18	15019	56.0313	9.9317	-2750179	4	Skanderborg, Midtjylland, Denmark	DA	DA18	15019	56.0313	9.9317	-2750179	20250811000000	https://www.cairnspost.com.au/entertainment/celebrity-life/royals/denmarks-crown-prince-christian-19-parties-with-friends-at-popular-music-festival/news-story/8f36a36126155bb1e6731e90d5addd6d?nk=4d6ffe2e98604a051eb5239d5cf46903-1754869616
1256801027	20250804	202508	2025	2025.5863											LEG	REPRESENTATIVES						LEG			0	043	043	04	1	2.8	2	1	2	0.77092511013216	0								4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	1	China	CH	CH		35	105	CH	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801028	20250804	202508	2025	2025.5863											LEG	REPRESENTATIVES						LEG			0	043	043	04	1	2.8	2	1	2	0.77092511013216	0								1	China	CH	CH		35	105	CH	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801029	20250804	202508	2025	2025.5863											LEG	REPRESENTATIVES						LEG			0	043	043	04	1	2.8	6	1	6	0.77092511013216	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801030	20250804	202508	2025	2025.5863	AUS	SYDNEY	AUS								LEG	REPRESENTATIVES						LEG			0	040	040	04	1	1.0	8	1	8	0.77092511013216	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	China	CH	CH		35	105	CH	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801031	20250804	202508	2025	2025.5863	AUS	SYDNEY	AUS								LEG	REPRESENTATIVES						LEG			0	040	040	04	1	1.0	2	1	2	0.77092511013216	1	China	CH	CH		35	105	CH	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	1	China	CH	CH		35	105	CH	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801032	20250804	202508	2025	2025.5863	AUS	SYDNEY	AUS								LEG	REPRESENTATIVES						LEG			0	043	043	04	1	2.8	8	1	8	0.77092511013216	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	China	CH	CH		35	105	CH	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801033	20250804	202508	2025	2025.5863	AUS	SYDNEY	AUS								LEG	REPRESENTATIVES						LEG			0	043	043	04	1	2.8	2	1	2	0.77092511013216	1	China	CH	CH		35	105	CH	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	1	China	CH	CH		35	105	CH	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801034	20250804	202508	2025	2025.5863	AUSGOVBUS	AUSTRALIA	AUS					GOV	BUS		LEG	REPRESENTATIVES						LEG			0	042	042	04	1	1.9	2	1	2	0.77092511013216	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801035	20250804	202508	2025	2025.5863	BUS	INVESTOR						BUS			CRM	DEALER						CRM			1	173	173	17	4	-5.0	2	1	2	-0.5	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250811000000	https://www.hellenicshippingnews.com/euronext-wheat-rises-on-short-covering-and-chicago-rebound/
1256801036	20250804	202508	2025	2025.5863	BUS	INVESTOR						BUS			CRM	DEALER						CRM			1	173	173	17	4	-5.0	3	1	3	-0.5	1	Germany	GM	GM		51.5	10.5	GM	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51.5	10.5	GM	20250811000000	https://www.hellenicshippingnews.com/euronext-wheat-rises-on-short-covering-and-chicago-rebound/
1256801037	20250804	202508	2025	2025.5863	CHRCTH	CATHOLIC				CHR	CTH				DEU	COLOGNE	DEU								1	046	046	04	1	7.0	2	1	2	0.995732574679939	4	Passau, Bayern, Germany	GM	GM02	5629	48.5833	13.4833	-1841582	4	Passau, Bayern, Germany	GM	GM02	5629	48.5833	13.4833	-1841582	4	Passau, Bayern, Germany	GM	GM02	5629	48.5833	13.4833	-1841582	20250811000000	https://www.christianpost.com/news/catholic-dioceses-reject-same-sex-blessings-guidelines-in-germany.html
1256801038	20250804	202508	2025	2025.5863	CHRCTH	CATHOLIC				CHR	CTH				DEU	GERMAN	DEU								1	120	120	12	3	-4.0	2	1	2	0.995732574679939	4	Passau, Bayern, Germany	GM	GM02	5629	48.5833	13.4833	-1841582	4	Passau, Bayern, Germany	GM	GM02	5629	48.5833	13.4833	-1841582	4	Passau, Bayern, Germany	GM	GM02	5629	48.5833	13.4833	-1841582	20250811000000	https://www.christianpost.com/news/catholic-dioceses-reject-same-sex-blessings-guidelines-in-germany.html
1256801039	20250804	202508	2025	2025.5863	DEU	COLOGNE	DEU								CHRCTH	CATHOLIC				CHR	CTH				1	046	046	04	1	7.0	2	1	2	0.995732574679939	4	Passau, Bayern, Germany	GM	GM02	5629	48.5833	13.4833	-1841582	4	Passau, Bayern, Germany	GM	GM02	5629	48.5833	13.4833	-1841582	4	Passau, Bayern, Germany	GM	GM02	5629	48.5833	13.4833	-1841582	20250811000000	https://www.christianpost.com/news/catholic-dioceses-reject-same-sex-blessings-guidelines-in-germany.html
1256801040	20250804	202508	2025	2025.5863	DNK	DENMARK	DNK								GOVCHR	CROWN PRINCE				CHR		GOV			1	043	043	04	1	2.8	6	1	6	7.70218228498074	4	Skanderborg, Midtjylland, Denmark	DA	DA18	15019	56.0313	9.9317	-2750179	4	Skanderborg, Midtjylland, Denmark	DA	DA18	15019	56.0313	9.9317	-2750179	4	Skanderborg, Midtjylland, Denmark	DA	DA18	15019	56.0313	9.9317	-2750179	20250811000000	https://www.cairnspost.com.au/entertainment/celebrity-life/royals/denmarks-crown-prince-christian-19-parties-with-friends-at-popular-music-festival/news-story/8f36a36126155bb1e6731e90d5addd6d?nk=4d6ffe2e98604a051eb5239d5cf46903-1754869616
1256801041	20250804	202508	2025	2025.5863	EDU	ACADEMICS						EDU													1	010	010	01	1	0.0	6	1	6	-2.46913580246913	5	Otago, Otago, New Zealand	NZ	NZF7	22391	-45.25	169.5	11483306	0								5	Otago, Otago, New Zealand	NZ	NZF7	22391	-45.25	169.5	11483306	20250811000000	https://www.odt.co.nz/news/dunedin/robertson-sorry-way-slashed-scholarships-communicated
1256801042	20250804	202508	2025	2025.5863	EDU	ACADEMICS						EDU			NZL	NEW ZEALAND	NZL								1	010	010	01	1	0.0	4	1	4	-2.46913580246913	5	Otago, Otago, New Zealand	NZ	NZF7	22391	-45.25	169.5	11483306	5	Otago, Otago, New Zealand	NZ	NZF7	22391	-45.25	169.5	11483306	5	Otago, Otago, New Zealand	NZ	NZF7	22391	-45.25	169.5	11483306	20250811000000	https://www.odt.co.nz/news/dunedin/robertson-sorry-way-slashed-scholarships-communicated
1256801043	20250804	202508	2025	2025.5863	GOVBUS	INDUSTRY MINIST						GOV	BUS		LEG	REPRESENTATIVES						LEG			0	042	042	04	1	1.9	6	1	6	0.77092511013216	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	China	CH	CH		35	105	CH	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801044	20250804	202508	2025	2025.5863	GOVBUS	INDUSTRY MINIST						GOV	BUS		LEG	REPRESENTATIVES						LEG			0	042	042	04	1	1.9	2	1	2	0.77092511013216	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	1	China	CH	CH		35	105	CH	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801045	20250804	202508	2025	2025.5863	GOVCHR	CROWN PRINCE				CHR		GOV													1	042	042	04	1	1.9	2	1	2	7.70218228498074	4	Roskilde, Sjæand, Denmark	DA	DA20	15140	55.6401	12.0805	-2749584	0								4	Roskilde, Sjæand, Denmark	DA	DA20	15140	55.6401	12.0805	-2749584	20250811000000	https://www.cairnspost.com.au/entertainment/celebrity-life/royals/denmarks-crown-prince-christian-19-parties-with-friends-at-popular-music-festival/news-story/8f36a36126155bb1e6731e90d5addd6d?nk=4d6ffe2e98604a051eb5239d5cf46903-1754869616
1256801046	20250804	202508	2025	2025.5863	GOVCHR	CROWN PRINCE				CHR		GOV			DNK	DENMARK	DNK								1	042	042	04	1	1.9	6	1	6	7.70218228498074	4	Roskilde, Sjæand, Denmark	DA	DA20	15140	55.6401	12.0805	-2749584	4	Roskilde, Sjæand, Denmark	DA	DA20	15140	55.6401	12.0805	-2749584	4	Roskilde, Sjæand, Denmark	DA	DA20	15140	55.6401	12.0805	-2749584	20250811000000	https://www.cairnspost.com.au/entertainment/celebrity-life/royals/denmarks-crown-prince-christian-19-parties-with-friends-at-popular-music-festival/news-story/8f36a36126155bb1e6731e90d5addd6d?nk=4d6ffe2e98604a051eb5239d5cf46903-1754869616
1256801047	20250804	202508	2025	2025.5863	GOVMED	STATE MEDIA						GOV	MED		MED	TELEVISION						MED			1	010	010	01	1	0.0	6	1	6	-1.52439024390244	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250811000000	https://www.wboc.com/news/international/un-nuclear-watchdog-official-to-visit-iran-in-a-bid-to-improve-ties-but-no/article_8a8af4f2-94d3-5cda-bf67-8c751f04dc2e.html
1256801048	20250804	202508	2025	2025.5863	GOVMED	STATE MEDIA						GOV	MED		MED	TELEVISION						MED			1	010	010	01	1	0.0	4	1	4	-1.52439024390244	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	20250811000000	https://www.wboc.com/news/international/un-nuclear-watchdog-official-to-visit-iran-in-a-bid-to-improve-ties-but-no/article_8a8af4f2-94d3-5cda-bf67-8c751f04dc2e.html
1256801049	20250804	202508	2025	2025.5863	ISR	ISRAELI	ISR								GOV	CABINET						GOV			1	012	012	01	1	-0.4	2	2	2	-6.25728841204169	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250811000000	https://www.hngnews.com/nation_world/ap-news-in-brief-at-6-04-p-m-edt/article_e0335d9e-37aa-5e4a-9feb-3051bbd01556.html
1256801050	20250804	202508	2025	2025.5863	ISR	ISRAELI	ISR								GOV	CABINET						GOV			1	012	012	01	1	-0.4	14	2	14	-6.25728841204169	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	20250811000000	https://www.hngnews.com/nation_world/ap-news-in-brief-at-6-04-p-m-edt/article_e0335d9e-37aa-5e4a-9feb-3051bbd01556.html
1256801051	20250804	202508	2025	2025.5863	LEG	REPRESENTATIVES						LEG													0	042	042	04	1	1.9	2	1	2	0.77092511013216	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	0								1	China	CH	CH		35	105	CH	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801052	20250804	202508	2025	2025.5863	LEG	REPRESENTATIVES						LEG													0	042	042	04	1	1.9	2	1	2	0.77092511013216	1	China	CH	CH		35	105	CH	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801053	20250804	202508	2025	2025.5863	LEG	REPRESENTATIVES						LEG													0	042	042	04	1	1.9	6	1	6	0.77092511013216	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801054	20250804	202508	2025	2025.5863	LEG	REPRESENTATIVES						LEG			AUS	SYDNEY	AUS								0	040	040	04	1	1.0	2	1	2	0.77092511013216	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801055	20250804	202508	2025	2025.5863	LEG	REPRESENTATIVES						LEG			AUS	SYDNEY	AUS								0	040	040	04	1	1.0	8	1	8	0.77092511013216	1	China	CH	CH		35	105	CH	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801056	20250804	202508	2025	2025.5863	LEG	REPRESENTATIVES						LEG			AUS	SYDNEY	AUS								0	042	042	04	1	1.9	2	1	2	0.77092511013216	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801057	20250804	202508	2025	2025.5863	LEG	REPRESENTATIVES						LEG			AUS	SYDNEY	AUS								0	042	042	04	1	1.9	8	1	8	0.77092511013216	1	China	CH	CH		35	105	CH	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801058	20250804	202508	2025	2025.5863	LEG	REPRESENTATIVES						LEG			AUSGOVBUS	AUSTRALIA	AUS					GOV	BUS		0	043	043	04	1	2.8	2	1	2	0.77092511013216	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801059	20250804	202508	2025	2025.5863	LEG	REPRESENTATIVES						LEG			GOVBUS	INDUSTRY MINIST						GOV	BUS		0	043	043	04	1	2.8	6	1	6	0.77092511013216	1	China	CH	CH		35	105	CH	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
1256801060	20250804	202508	2025	2025.5863	LEG	REPRESENTATIVES						LEG			GOVBUS	INDUSTRY MINIST						GOV	BUS		0	043	043	04	1	2.8	2	1	2	0.77092511013216	1	China	CH	CH		35	105	CH	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	4	Tomago, New South Wales, Australia	AS	AS02	5096	-32.8333	151.733	-1605036	20250811000000	https://www.macleayargus.com.au/story/9037180/tomago-aluminium-to-close-in-2028-without-affordable-energy-deal/
